Gender,Weight,Waist ,Hip,Chest,Height,Shoulder
1,77,82.02,70.88,88.75,153.31,45.9192
1,94,121.03,80.2,98.06,188.99,48.9588
1,71,91.19,117.07,124.32,167.16,48.6602
1,43,71.89,95.72,120.46,196.27,48.2326
1,87,111.53,111.61,114.15,195.98,49.0836
1,77,90.64,115.58,110.73,188.29,48.0948
1,56,108.09,66.04,120.09,169.37,49.6188
1,42,80.24,98.05,104.35,193.35,47.8068
1,87,90.52,101.35,120.8,198.12,47.9088
1,84,104.45,111.2,115.35,189.61,48.7586
1,90,111.56,108.78,105.86,193.15,49.0836
1,74,83.99,66.04,107.88,188.91,47.3454
1,42,100.23,116.65,84.87,192.79,48.1342
1,69,114.37,99.92,111.03,192.66,48.984
1,79,108.06,86.38,98.62,198.12,48.8258
1,75,94.27,112.3,123.36,147.32,48.0968
1,67,99.66,70.52,132.08,196.14,47.799
1,82,99.91,68.17,126.39,194.96,47.8494
1,82,75.53,91.4,93.58,162.05,48.42
1,101,88.2,98.56,94.84,198.12,47.8068
1,87,92.45,96.26,104.38,198.12,48.0382
1,60,121.92,108.38,90.8,187.55,49.2966
1,81,76.43,119.67,107.63,194.5,48.42
1,90,113.1,99.04,77.62,198.12,48.7318
1,72,102.06,110,96.25,198.12,48.8348
1,61,101.6,109.94,79.03,155.04,49.31
1,66,107.74,66.04,115.73,193.12,48.395
1,68,110.59,96.84,103.2,191.88,48.6964
1,81,94.44,70.31,126.86,193.48,47.7752
1,71,95.52,72.27,100.03,172.24,48.5436
1,78,121.81,90.97,116.53,183.08,48.7062
1,79,96.34,82.45,102.54,189.84,48.2056
1,73,80.66,87.17,106.04,172.13,48.489
1,73,101.1,86.45,90.18,169.42,49.4804
1,91,104.99,68.91,125.11,184.83,47.914
1,76,118.7,108.21,109.83,185.17,49.1186
1,74,108.41,122.36,109.07,189.65,48.8192
1,74,83.6,93.47,117.43,163.42,47.6128
1,52,117.86,70.41,79.48,186.48,48.3976
1,91,80.08,85.62,90.17,198.12,48.0126
1,70,115.93,100.95,87.23,191.1,48.9018
1,69,91.12,72.9,87.56,198.12,48.0032
1,73,90.92,94.13,111.2,187.09,48.0892
1,75,97.38,90.8,109.44,184.16,47.91
1,58,84.34,94.75,88.83,194.26,47.9872
1,109,95.59,83.46,119.51,185.06,48.1136
1,83,106.23,74.48,85.03,197.91,48.5654
1,100,81.32,107.2,99.63,172.21,48.7308
1,50,121.92,94.08,108.19,188.88,48.9862
1,68,96.23,111.08,122.24,153.6,47.9072
1,79,99.16,100.97,114.67,186.11,47.8802
1,74,100.29,73.85,94.9,191.98,48.1526
1,81,115.66,102.94,107.79,193.48,49.109
1,53,87.22,92.58,105.69,192.07,47.9872
1,54,74.87,69.91,84.82,192.18,47.9396
1,66,107.74,80.93,112.74,188.84,48.6202
1,67,121.92,83.84,116.19,185.25,48.8082
1,84,105.11,78.63,91.35,190.27,48.3678
1,86,120.32,100.06,88.57,181.31,48.6276
1,82,114.9,78.9,103.38,194.6,49.035
1,42,82.35,94.45,107.89,195.76,48.0126
1,74,74.2,106.3,106.26,188.48,48.3046
1,83,89.04,74.34,79.7,198.12,47.9248
1,44,79.64,66.04,105.88,195.71,47.4454
1,79,113.44,103.49,129.7,151.03,48.286
1,55,69.34,100.21,118.37,154.7,47.0948
1,96,121.92,104.36,95.7,150.84,48.2096
1,91,97.59,104.77,123.75,191.74,48.2616
1,65,121.92,99.8,97.12,164.02,49.171
1,76,85.2,124.92,100.76,184.47,47.8658
1,73,112.6,97.69,111.81,194.99,48.6964
1,114,82.69,119.04,90.41,150.76,46.7346
1,82,78.93,70.81,123.13,156.69,47.7728
1,65,76.49,70.96,86.79,198.12,47.916
1,68,76.09,66.04,90.3,198.12,47.847
1,54,85.8,66.04,115.92,198.12,47.3454
1,70,111.37,106.75,91.98,186.63,48.796
1,73,99.81,95.19,98.69,194.24,48.2386
1,42,92.66,93.44,95.15,183.82,47.7076
1,83,101.82,92.62,106.99,189.19,48.3932
1,56,114.12,94.27,100.89,147.32,48.1964
1,78,102.07,118,121.77,191.36,48.289
1,86,102.11,81.77,99.4,167.68,49.371
1,48,97.63,112.53,86.29,150.6,47.7508
1,73,112.78,80.69,88.42,162.95,49.1988
1,83,114.95,111.84,77.63,186.37,48.941
1,83,93.25,66.04,103.96,195.27,47.6004
1,85,117.56,120.56,85.24,153.18,47.4052
1,66,101.94,110.33,104.25,164.67,49.0258
1,73,81.86,108.98,80.31,172.89,49.5076
1,76,86.11,73.06,86.04,198.12,47.819
1,81,109.46,106.91,104.04,190.88,48.974
1,64,106.99,95.31,95.77,191.27,48.6476
1,64,82.62,73.64,119.93,191.32,47.9266
1,53,76.91,95.77,86.17,185.92,48.154
1,67,78.55,77.71,126.49,190.89,47.9738
1,94,93.2,109.95,132.08,153.81,47.7636
1,71,106.56,113.6,88.45,198.12,48.751
1,61,115.84,74.74,104.36,195.68,49.0624
1,71,109.96,102.79,91.6,186.09,48.5184
1,90,109.87,104.04,91.53,189.96,48.8214
1,78,115.51,84.09,96.47,152.87,48.0392
1,89,119.64,73.74,131.32,150.2,47.8924
1,71,88.83,96.47,110.55,163.68,47.6384
1,92,105.07,88.55,99.65,198.12,48.3952
1,63,94.74,95.62,91.02,184.17,47.8332
1,94,121.92,102.76,113.8,198.12,48.933
1,95,77.54,105.17,110.08,190.22,48.2574
1,93,110.99,84.61,107.12,183.23,48.4952
1,66,121.92,73.88,119.59,188.27,48.9862
1,68,94.14,87.71,99.72,186.49,48.0368
1,65,100.55,66.19,105.97,189.85,48.0606
1,60,94.48,66.04,101.18,196.33,47.573
1,91,121.92,102.74,121.85,157.23,49.3642
1,71,81.93,68.68,94.33,189.36,47.6508
1,69,82.89,78.18,118.33,197.06,47.9266
1,85,116.01,83.89,126.01,194.4,49.0624
1,67,82.63,92.71,132.08,156.08,47.7854
1,73,117.64,66.04,102.61,192.91,48.6808
1,70,117.02,66.04,82.77,182.31,48.2932
1,81,121.92,66.04,101.38,167.66,49.6774
1,99,120.49,75.81,84.54,189.39,48.904
1,64,119.92,69.83,118.84,198.12,48.6808
1,63,100.51,112.47,132.08,188.94,48.8348
1,46,111.46,102.67,89.48,178.55,48.3576
1,68,74.09,80.33,124.41,198.12,48.4028
1,73,112.68,82,107.4,182.32,48.493
1,91,82.26,86.46,93.73,165.47,47.6128
1,42,86.89,96.95,124.58,153.64,46.4802
1,52,117.6,95.94,110.89,179.85,48.0196
1,65,103.27,110.55,89.1,198.12,48.7586
1,95,101.91,66.18,107.83,174.97,49.0102
1,53,93.56,89.99,97.34,195.66,48.2422
1,99,89.56,102.48,128.17,157.37,48.0728
1,75,83.11,111.88,117.11,196.65,48.4562
1,72,120.9,102.62,104.74,197.85,48.933
1,42,73.94,115.64,98.62,149.94,48.0594
1,57,80.32,94.31,100.83,195.37,48.0126
1,42,76.07,66.04,95.39,198.12,47.847
1,58,94.63,106.46,105.03,192.12,48.056
1,84,113.97,95.56,103.28,182.91,48.7824
1,42,114.72,102.82,107.53,198.12,48.984
1,64,112.27,124.22,100.42,197.12,48.7248
1,94,83.44,84.2,132.08,193.43,48.0126
1,102,121.92,107.44,95.02,174.43,50.395
1,69,108.21,109.88,105.93,190.73,49.1892
1,53,113.91,119.15,112.17,190.81,48.9652
1,42,98.37,112.92,102.27,171.39,49.8388
1,42,114.11,109.77,102.86,192.38,49.3476
1,62,80.3,114,109.02,178.16,47.787
1,54,94.79,102.69,112.41,195.87,48.0344
1,77,95.36,116.06,84.24,149.49,47.7298
1,98,105.44,94.54,117.88,168.69,49.8656
1,87,116.66,70.74,76.2,195.54,47.1222
1,98,121.92,110.82,76.2,193.13,48.1888
1,77,119.38,103.74,84.5,183.74,48.6452
1,67,81.29,66.04,100.22,198.12,47.3982
1,96,86.96,69.37,132.08,152.05,45.7254
1,78,104.5,105.42,93.86,158.25,48.9
1,55,121.92,67.81,94.98,192.01,48.6808
1,42,113.1,104.97,94.06,195.9,49.109
1,72,115.88,113.15,119.39,167.1,50.1372
1,42,98.67,110.08,94.23,194.1,48.7836
1,48,72.77,88.77,121.48,186.95,48.4888
1,46,111.64,91.72,99.52,176.07,50.034
1,58,105.59,102.57,99.71,191.21,48.5182
1,81,97.95,71.54,104.11,195.5,47.7716
1,75,118.99,72.2,118.8,153.14,47.2778
1,71,99.66,66.04,114.31,171.04,48.2238
1,69,121.92,69.07,104.91,195.16,48.6808
1,79,105.5,67.72,121.03,188.73,48.395
1,83,99.55,100.66,82.32,149.93,47.5426
1,83,115.18,80.99,123.49,157.77,49.5534
1,54,105.84,118.77,126.14,169.4,49.466
1,47,120.2,70.4,81.63,198.12,48.5756
1,72,111.95,94.4,111.63,198.12,48.8258
1,71,95.76,70.75,102.59,193.27,47.852
1,56,108.67,96.67,103.74,198.12,48.6964
1,100,116.58,99.62,121.91,159.45,49.6768
1,89,104.66,96.63,118.76,198.12,48.2658
1,60,92.44,88.92,119.78,190.78,48.0892
1,93,83.85,66.04,113.88,186.93,47.3454
1,49,116.21,66.72,128.78,182.74,48.4516
1,85,121.92,96.47,110.77,182.33,48.6808
1,73,95.25,112.04,76.2,198.12,47.5526
1,82,113.77,106.21,87.99,149.5,49.0222
1,63,74.12,87.4,120.47,191.96,48.4888
1,70,76.69,66.04,81.71,179.76,46.7742
1,83,107.25,115.03,109.02,174.39,50.135
1,82,77.94,102.99,106.6,197.85,48.2574
1,81,104.51,81.77,89.04,153.54,47.2202
1,93,104.34,78.07,110.09,178.51,47.9548
1,60,121.92,116.5,105.14,185.24,48.7362
1,83,83.48,109.61,114.79,198.12,48.4562
1,42,112.85,73.55,102.38,185.54,48.6478
1,65,117.12,100.29,77,198.12,47.4236
1,44,72.03,71.04,95.66,186.49,47.6386
1,75,87.65,95.81,106.88,190.96,47.9362
1,54,100.95,105.8,110.43,159.41,49.017
1,72,121.12,98.85,132.08,148.47,48.0926
1,102,79.15,88.28,104.44,157.78,47.9872
1,74,118.67,66.04,115.72,191.08,48.6808
1,71,114.72,77.38,115.38,182.33,48.757
1,82,86.9,120.98,84.43,195.64,47.9616
1,82,102.16,102.49,107.99,180.93,47.9584
1,69,108.95,82.81,106.37,195.66,48.8258
1,75,89.46,92.04,107.69,192.22,48.0382
1,76,115.52,76.03,85.59,192.72,48.9802
1,73,89.13,84.52,110.26,176.68,48.9864
1,70,82.48,66.04,95.48,196.24,47.3982
1,108,115.89,90.4,105.18,198.12,49.0624
1,43,118.86,71.79,89.94,184.21,48.2998
1,59,76.76,78.74,125.63,193.34,48.3792
1,64,121.92,91.27,112.15,158.5,49.5008
1,53,99.81,90.05,95.28,173.37,49.267
1,54,121.92,74.56,120.58,198.12,48.9862
1,81,112.45,109.98,114.41,185.9,48.9056
1,90,89.15,122.63,97.19,184.68,47.8658
1,60,80.06,108.07,102.55,153.17,47.5636
1,95,82.67,80.07,92.31,190.92,47.9266
1,56,79.54,90.1,110.33,175.37,49.008
1,67,104.21,78.2,109.46,189.29,48.3678
1,77,121.92,94.49,105.22,179.22,47.9922
1,83,115.42,81.47,118.5,166.82,49.959
1,49,70.95,97.39,109.68,172.46,48.507
1,86,121.92,87.38,114.07,153.45,47.9376
1,80,98.23,85.45,104.2,197.48,48.2386
1,47,101.01,66.81,98.13,147.32,47.3734
1,60,120.87,107.39,103.39,169.46,50.749
1,44,97.52,111.19,114.54,179.7,47.8954
1,62,119.84,91.95,125.21,186.72,48.9862
1,84,96.09,110.72,108.95,172.39,49.9154
1,62,121.92,90.37,124.67,176.76,50.1434
1,45,94.1,71.85,103.28,185.89,47.5698
1,75,107.69,107.8,112.72,189.82,48.7958
1,77,107,97.73,80.83,194.28,48.436
1,67,75.14,92.82,108.78,164.75,48.1412
1,91,112.76,89.99,119.85,194.05,48.8258
1,90,66.04,100.26,77.57,197.63,47.8892
1,75,85.39,72.08,85.16,169.91,47.9342
1,92,116.42,68.72,117.51,190.1,48.757
1,76,98.59,110.29,111.32,154.23,49.1632
1,88,121.15,74.39,109.11,166.54,49.8848
1,57,90.66,77.26,119.02,186.52,47.8526
1,88,102.64,68.27,109.53,153.47,46.8104
1,79,75.73,66.04,118.5,147.51,47.2034
1,51,116,81.37,96.01,190.87,49.035
1,102,94.72,66.04,130.07,190.16,47.573
1,73,91.42,97.63,96.2,189.23,47.9088
1,75,71.41,90.17,115.72,195.83,48.2836
1,85,121,66.04,116.2,186.18,48.5028
1,98,106.6,75.26,85.34,193.84,48.5654
1,70,94.63,84.56,86.66,182.86,47.7762
1,83,111.8,77.16,121.24,198.12,48.8258
1,60,80.11,106.65,87.9,171.07,48.2908
1,87,121.92,71.22,132.08,198.07,48.6304
1,87,104.71,114.12,115.53,184.15,48.0938
1,64,99.95,82.78,114.02,194.19,48.2386
1,84,81.44,93.62,96.94,190.47,48.0126
1,42,121.92,77.63,93.7,157.58,49.3208
1,84,101.84,111.75,101.23,174.1,49.9922
1,64,70.75,66.04,98.19,198.12,47.6418
1,92,102.7,76.3,122.56,197.21,48.3384
1,90,121.92,103.43,76.46,198.12,47.5958
1,76,102.02,100.47,132.08,196.98,48.2638
1,70,96.68,85.99,108.04,181.99,47.9352
1,72,107.93,70.62,94.42,192.18,48.5502
1,87,86.91,106.16,122.93,191.84,47.8284
1,67,99.28,103.07,114.67,191.14,48.1832
1,83,100.09,88.63,110.81,182.75,47.8822
1,80,98.9,81.13,104.43,159.35,48.2042
1,80,75.23,73.05,118.2,185.33,48.1974
1,80,103.8,117.28,107.6,178.35,47.7998
1,61,87.02,81.53,103.17,193.34,47.9012
1,59,107.56,68.82,98.38,183.68,48.0644
1,89,76.98,66.04,112.65,188.46,47.8234
1,52,87.59,69.88,104.19,198.12,47.5476
1,81,98.67,98.7,122.04,171.23,48.7654
1,90,102.46,77.71,96.12,161.57,48.5958
1,46,109.03,88.93,96.94,193.91,48.8258
1,85,102.39,90.26,113.51,179.54,47.4266
1,57,78.94,87.27,124.14,198.12,48.0598
1,62,99.79,124.2,109.99,188.54,48.2164
1,49,117.91,92.74,132.08,191.23,48.9862
1,84,109.49,106.87,83.83,157.31,49.8964
1,87,70.98,86.41,110.26,191.76,48.2836
1,94,95.31,87.71,132.08,193.81,48.2916
1,75,88.88,110.9,128.42,187.33,48.4562
1,58,78.11,72.79,107.4,194.85,48.3792
1,44,98.08,112.17,100.98,170.92,49.8388
1,80,104.83,88,80,172.85,49.183
1,76,111.3,104.17,77.46,186.15,48.4148
1,70,112.41,111.92,131.65,159.47,50.2776
1,75,118.66,101.3,82.29,166.24,49.0854
1,86,117.36,78.97,126.76,187.45,48.9588
1,92,121.92,74.02,80.95,160.28,49.4246
1,83,92.9,66.04,102.27,189.37,47.6004
1,50,93.46,79.41,120.55,191.59,48.1562
1,69,117.89,116.94,117.32,155.11,48.6124
1,77,99.26,78.7,119.16,198.12,48.1526
1,79,120.05,82.19,127.43,190.75,48.9588
1,51,76.89,110.84,113.86,180.38,47.8894
1,83,112.19,122.79,83.94,152.21,47.4018
1,75,100.05,94.48,129.07,149.83,47.3596
1,71,112.01,117.42,102.34,152.43,47.4292
1,58,94.12,112.77,92.9,147.32,48.0968
1,47,100.15,105.4,118.68,198.12,48.1832
1,73,113.22,100.48,111.8,198.12,48.984
1,52,118.07,67.13,110.29,158.68,49.2738
1,68,120.2,66.04,123.16,157.99,49.2738
1,57,96.1,76.16,108.17,194.55,48.233
1,89,115.13,85.57,121.57,187.68,49.0624
1,89,120.81,91.05,89.36,198.12,48.9862
1,42,114.92,117.89,128.72,183.21,48.6346
1,61,87.25,113.12,106.14,196.91,48.2258
1,75,100.22,78.6,88.26,191.05,48.1526
1,49,104.87,72.97,110.3,147.32,47.5554
1,95,116.52,110.4,78.19,184.77,48.941
1,43,85.6,87.06,106.77,198.12,47.9872
1,85,121.92,100.23,94,152.07,47.9118
1,66,108.8,100.83,123.89,179.85,47.7298
1,49,76.89,84.63,123.18,173.69,49.4134
1,66,111.17,74.08,81.56,189.25,48.7436
1,82,94.08,93.68,109.73,189.2,48.2148
1,71,90.95,75.35,105.35,157.57,48.2358
1,79,93.71,94.65,103.44,151.06,46.5104
1,75,86.31,72.98,117.6,184.29,47.5196
1,89,109.67,86.1,129.23,190.07,48.8258
1,58,110.44,100.59,107.31,152.32,47.9758
1,78,89.78,66.04,100.07,195.13,47.3964
1,87,88.71,66.04,112.55,196.03,47.3454
1,72,93.23,91.52,128.19,192.89,48.2422
1,82,73.99,92.01,110.5,198.12,48.4888
1,90,99.45,94.85,125.25,169.92,49.1674
1,85,121.92,72.12,117.09,147.49,47.3334
1,79,82.32,73.28,116.78,189.23,47.9266
1,79,108.06,90.6,123.15,181.04,48.5204
1,42,88.03,96.35,111.81,182.85,47.6308
1,72,117.42,111.79,86.82,187.21,49.2144
1,79,121.51,82.02,78.71,147.39,48.0184
1,72,97.08,92.04,117.86,160.49,48.337
1,78,76.01,82.68,95.69,194.66,48.4888
1,42,98.37,69.39,102.62,159.9,47.9484
1,68,105.03,97.27,131.89,198.12,48.2658
1,61,115.38,109.63,103.63,183.31,49.017
1,46,103.97,83.34,117.05,157.19,48.5722
1,81,84.88,110.51,102.83,182.3,48.1508
1,82,92.47,66.04,107.2,185.51,47.2694
1,64,88.47,82.89,98.19,186.09,47.8092
1,94,93.95,95.53,80.96,179.23,47.0876
1,62,106.58,66.04,107.05,176.21,49.3448
1,65,81.72,85.72,125.86,190.53,48.0126
1,75,84.41,109.27,116.65,157.26,48.9448
1,63,73.87,92.29,101.89,176.47,49.437
1,86,103.2,66.04,123.06,187.09,48.0392
1,42,120.14,86.23,108.57,198.12,48.9862
1,47,114.19,77.15,100.72,198.12,49.0624
1,62,115.8,87.21,127.33,168.58,50.2332
1,74,85.6,66.04,114.18,150.94,45.9008
1,87,98.54,77.22,110.7,190.27,48.18
1,75,87.34,113.71,88.96,154.85,48.462
1,93,121.92,96.93,101.1,195.99,48.933
1,52,91.6,92.09,93,195.55,48.0892
1,85,121.92,72.66,124.55,174.38,50.1434
1,71,102.47,79.57,98.86,147.7,47.5218
1,68,75.17,84.94,101.51,185.24,48.3108
1,64,93.74,93.13,127.63,192.17,48.2422
1,45,104.15,109.07,95.45,150.9,48.1168
1,70,111.25,110.57,125.31,185.22,48.9056
1,48,119.28,89.84,126.25,151.2,47.914
1,78,118.22,106.01,108.3,186.98,49.058
1,52,92.35,102.67,84.65,151.12,46.5902
1,80,90.87,70.06,121.2,180.4,46.6826
1,72,112,81.31,95.36,147.56,48.044
1,42,119.88,66.04,107.85,154.15,48.7912
1,65,75.83,74.67,129.27,193.52,48.3754
1,66,102.52,66.04,132.08,186.94,48.0352
1,77,108.7,70.91,111.03,198.12,48.5502
1,75,108.63,95.72,95.81,195.12,48.8258
1,78,121.92,84.92,107.09,183.1,48.7062
1,42,94.05,77.09,113.69,185.85,47.9782
1,82,106.48,111.73,122.91,196.12,49.011
1,86,111.27,70.48,81.53,196.29,48.468
1,89,121.92,77.74,102.75,191.13,48.9588
1,76,85.11,118.61,77.91,152.56,46.5098
1,59,103.44,101.65,106.3,198.12,48.2404
1,77,103.16,69.76,110.39,168.82,48.9466
1,85,121.92,71.55,88.65,171.04,49.4414
1,69,116.19,105.65,115.1,190.02,49.109
1,80,73.16,72.96,111.72,153.5,47.0624
1,94,101.21,78.9,106.29,162.75,48.6466
1,96,108.51,78.17,91.96,167.89,50.0476
1,71,92.52,111.97,85.31,165.88,48.5452
1,83,114.77,105.48,131.11,184.96,48.931
1,68,105.83,99.01,99.88,163.93,48.8608
1,82,87.18,73.88,111.91,192.97,47.9012
1,59,121.92,66.37,99.28,198.12,48.6808
1,75,75.42,89.29,76.2,182.93,46.0986
1,68,101.91,97.01,92.95,187.21,48.2638
1,69,80.22,90.49,125.86,175.07,48.9608
1,62,99.3,101.64,121.64,189.27,48.0582
1,96,111.85,71.52,126.28,196.02,48.5228
1,88,111.24,67.74,101.01,179.13,47.5518
1,65,101.22,86.46,125.33,198.12,48.4186
1,81,102.66,73.18,105.76,154.65,48.5464
1,77,116.7,71.83,120.75,150.61,47.3558
1,74,100.86,66.04,125.61,198.12,48.0606
1,77,83.64,70.9,131.47,170.13,48.0692
1,59,121.92,88.68,106.55,152.21,47.914
1,88,113.29,69.37,132.08,186.05,48.579
1,58,115.58,120.21,86.25,192.88,48.883
1,42,73.34,96.64,106.78,163.21,48.0884
1,70,83.12,87.28,94.67,195.24,48.0126
1,67,96.03,119.69,131.72,165.31,47.915
1,89,116.96,116.57,85.92,192.85,48.832
1,48,120.88,70.91,118.02,194.08,48.6578
1,81,119.62,92.49,117.13,189.35,48.9862
1,76,69.58,86.14,110.97,159.64,47.4194
1,64,111.21,81.63,116.72,150.3,47.8632
1,70,76.51,111.67,104.62,198.12,48.856
1,89,76.92,83.65,92.24,194.2,48.4652
1,82,76.43,105.63,89.33,157.08,48.589
1,54,88.59,79.96,105.16,192.46,47.9012
1,79,101.69,66.04,113.42,179.26,47.0644
1,77,121.92,99.16,104.04,191.64,48.933
1,88,93.29,66.04,105.43,196.24,47.6004
1,81,119.84,117.78,88.18,191.21,48.9142
1,70,89.41,118.96,132.08,165.71,47.6498
1,83,114.97,94.65,113.59,178.92,48.7764
1,65,90.76,67.76,104.38,181.57,47.3942
1,75,77.4,79.63,115.73,198.12,48.3792
1,78,96.73,84.61,91.11,186.36,48.1136
1,70,78.23,100.96,109.15,192.95,48.2594
1,92,82.96,105.55,132.08,147.32,47.2124
1,75,69.2,96.99,103.8,184.12,46.8148
1,42,99.81,76.91,102.88,152.78,46.6978
1,59,99.54,104.64,131.58,173.39,49.1644
1,57,121.92,83.34,111.91,185.13,48.8082
1,48,110.09,100.69,102.31,171.85,49.7422
1,89,90.16,110.48,116.56,157.51,48.9684
1,42,91.19,66.96,118.39,190.2,47.4474
1,75,98.19,91.06,109.5,185.04,48.0606
1,75,108.09,85.88,120.83,193.73,48.8258
1,84,101.96,94.83,108.63,195.52,48.3932
1,57,119.81,97.48,99.72,197.33,48.933
1,89,115.81,105.07,127.95,195.16,49.109
1,78,112.14,72.17,84.09,188.37,48.4406
1,75,119.73,99.74,102.23,198.12,48.933
1,42,69.51,120.82,93.89,187.51,47.5598
1,63,121.92,85.41,106.46,191.49,48.9862
1,61,118.64,90.4,103.7,163.17,49.1732
1,90,74.73,102.76,76.85,198.12,46.2708
1,67,118.64,97.06,102.57,196.75,48.933
1,77,76.34,86.65,89.74,181.67,48.1088
1,81,109.76,78.26,81.05,191.17,48.7162
1,42,114.07,102.61,94.78,170.22,50.2058
1,71,95.35,91.71,88.35,180.45,47.274
1,82,113.08,85.77,102.78,190.53,49.0624
1,62,117.82,93.48,92.45,184.65,48.8082
1,80,76.81,111.07,121.37,164.35,48.9266
1,79,86.95,79.93,132.08,181.78,47.5448
1,69,96.62,81.15,116.45,190.55,48.2056
1,83,82.7,72.93,93.23,188.86,47.9266
1,88,82.84,66.04,99.2,195.35,47.3982
1,42,74.2,72.92,129.42,193.86,48.3754
1,83,121.92,108.31,82.54,189.08,49.2144
1,58,110.83,81.22,107.37,165.06,49.1988
1,95,119.55,116.4,120.53,176.44,49.9986
1,50,114.43,110.55,120.09,180.89,49.0422
1,64,120.3,90.5,95.52,147.32,48.0948
1,74,95.08,91.92,115.85,191.22,48.2148
1,86,80.22,66.04,130.74,194.43,47.3982
1,81,104.81,67.74,78.59,198.12,48.0372
1,64,121.92,86.36,105.49,177,50.1434
1,44,93.23,103.16,126.2,147.44,47.387
1,66,101.44,110.84,114.41,192.65,48.8348
1,82,109.45,94.1,129.16,186.22,48.6478
1,62,121.92,88.06,129.82,155.47,49.1174
1,43,121.92,66.04,117.09,156.76,49.1428
1,79,99.43,121.52,118.53,196.42,48.2164
1,73,78.61,66.04,124.8,154.17,47.4086
1,84,91.44,118.57,79.01,189.62,48.04
1,43,105.73,79.03,123.58,157.12,49.239
1,42,93.46,105.01,124.48,184.1,47.7292
1,80,77.76,101.2,78.39,192.89,48.0582
1,73,115.42,80.86,108.66,197.44,49.035
1,86,113.93,66.04,79.64,166.07,48.9404
1,80,108.19,66.04,118.75,198.12,48.5732
1,79,80.13,102.08,97.62,186.61,47.6288
1,82,84.78,69.8,108.04,192.44,47.598
1,70,79.64,100.96,108.2,194.08,47.854
1,87,91.83,116.07,98.08,172.37,48.585
1,74,97.79,106.56,132.08,198.12,48.2068
1,50,113.21,90.92,99.02,191.88,49.0624
1,79,97.72,95.32,101.84,195.5,48.2406
1,84,121.92,106.92,112.78,167.59,50.4946
1,55,115.72,95.69,92.69,158.84,49.6278
1,77,96.3,68.49,109.02,198.12,47.9024
1,65,69.65,70.77,124.03,183.3,46.4106
1,59,70.09,78.66,112.01,185.45,48.0196
1,91,109.83,110.43,117.04,194.4,49.1892
1,82,108.14,102.6,107.75,198.12,48.6964
1,108,101.47,76.88,107.26,198.12,48.3638
1,88,108.27,66.04,82.4,197.25,48.491
1,65,121.92,67.99,105.11,198.12,48.6808
1,88,119.21,72.75,132.08,185.32,48.8082
1,62,82.89,103.72,102.5,198.12,47.8048
1,85,108.51,95.99,120.96,196.08,48.8258
1,82,97.97,82.37,112.04,196.49,48.1526
1,74,104.42,89.13,115.36,183.55,48.0646
1,83,121.92,110.23,88.56,182.85,48.9912
1,72,118.56,96.59,113.98,198.12,48.933
1,59,100.83,107.06,89.11,196.55,48.5668
1,58,92.38,76.96,100.51,198.12,48.0306
1,89,114.46,103.72,124.5,164.15,49.498
1,55,74.56,111,115.26,191.82,48.856
1,62,101.9,120.22,90.27,184.03,47.9584
1,46,121.74,112.37,102.26,189.41,49.2966
1,43,108.04,92.33,86.57,185.88,48.5656
1,82,105.88,107.16,108.5,198.12,48.7958
1,84,121.92,117.58,99.76,190.34,48.9142
1,82,113.37,71.79,111.21,177.6,49.68
1,64,101.8,86.56,96.37,189.55,48.3932
1,63,76.58,66.04,108.09,195.32,47.8234
1,98,86.86,66.04,130.84,198.12,47.3454
1,78,121.92,71.34,109.16,178.08,48.2368
1,79,110.84,94.76,123.79,169.53,50.075
1,68,101.06,66.04,99.89,198.12,48.0606
1,67,107.43,87.93,131.94,178.33,48.3362
1,61,75.33,114.17,78.23,191.36,48.3734
1,91,81.77,79.78,93.66,150.35,46.3574
1,68,104.1,74.04,92.04,169.09,49.3282
1,51,107.62,66.04,130.33,198.12,48.395
1,86,118.03,70.26,120.31,197.96,48.6578
1,49,102.06,69.97,116.25,186.74,47.9848
1,75,120.31,127,102.17,194.67,48.9142
1,81,83.36,92.99,89.06,190.11,48.0126
1,42,69.1,75.39,108.99,193.5,47.3744
1,74,67.11,98.84,112.7,193.59,48.8262
1,65,80.35,112.93,109.26,184.42,48.1256
1,88,91.5,67.46,128.93,192.97,47.7
1,51,93.1,67.98,83.75,180.18,46.8038
1,97,114.27,112.86,114.43,155.47,49.843
1,76,78.64,82.52,120.98,181.56,47.6174
1,42,110.91,94.66,105.75,197.47,48.8258
1,53,109.67,77.92,132.08,191.2,48.7984
1,67,72.7,85.17,118.75,191.31,48.4888
1,72,121.92,70.75,115.4,157.78,49.0946
1,106,121.92,104.6,107.62,183.37,48.7274
1,57,85.51,98.51,94.44,185.36,47.6288
1,42,119.98,77.94,100.78,180.18,47.9922
1,63,121.92,104.71,107.62,183.36,48.7274
1,103,119.92,95.26,78.04,187.47,48.734
1,67,114.74,91.42,122.13,175.34,50.2196
1,71,86.08,110.4,109.25,198.12,48.4562
1,81,84.95,109.17,101.58,173.63,49.5898
1,63,97.42,83.38,110.03,194.01,48.2916
1,78,115.29,76.6,76.2,182.51,47.3492
1,69,115.58,107.37,97.14,152.95,48.5498
1,89,112.88,95.83,102.55,166.67,49.7714
1,106,76,67.31,102.73,168.61,48.5382
1,89,83.11,71.45,105.94,196.04,47.5456
1,74,91.22,66.38,97.84,198.06,47.4474
1,46,78.82,77,119.32,190.83,48.0012
